card_id,customer_id,account_id,card_type,credit_limit,issue_date,processed_by_employee_id
518,16472,8489,MasterCard,11973.8,2023-10-21,1128
519,4468,33800,Visa,1633.98,2023-03-29,1953
520,456,34643,MasterCard,16865.98,2022-05-28,1417
521,10700,8344,Amex,15534.99,2024-02-12,1835
522,4763,21322,Visa,1723.71,2020-11-13,246
523,14663,39549,Discover,10622.38,2024-02-29,1200
524,6240,35739,Discover,6229.34,2021-09-30,1063
525,16340,6069,Visa,8807.63,2020-08-26,1501
526,13168,28686,Visa,16248.98,2022-05-17,1706
527,1682,28687,Discover,1922.1,2022-09-29,759
528,14337,11031,Visa,19410.71,2020-11-03,538
529,10512,30364,Discover,5225.64,2021-04-04,1891
530,19811,3946,Discover,2464.99,2020-10-13,1842
531,6923,38206,Amex,19853.06,2023-01-09,921
532,1853,5497,Discover,19739.27,2024-03-24,408
533,3596,37219,Amex,15013.76,2024-03-19,525
534,308,2633,Discover,6561.03,2023-12-13,828
535,10454,36912,MasterCard,8739.04,2022-06-07,1530
536,15355,25066,Visa,8813.15,2021-04-07,903
537,9761,30199,Amex,10816.37,2022-01-09,1849
538,8254,37476,Visa,11134.72,2024-01-05,36
539,10445,31192,Discover,6311.26,2021-08-08,685
540,13881,25790,Visa,7057.02,2022-10-06,20
541,18436,953,Amex,10362.37,2022-07-19,321
542,4203,39024,Visa,7498.14,2021-06-13,1800
543,1411,36667,Discover,10927.93,2020-09-09,512
544,14555,4020,Visa,1136.08,2021-04-20,400
545,9772,21387,Discover,10136.9,2023-12-18,654
546,15356,2187,Amex,15243.17,2022-11-28,972
547,3045,17661,Visa,9446.23,2021-03-08,1907
548,3406,23494,Visa,1939.84,2020-11-23,471
549,17944,21683,MasterCard,5514.29,2020-11-09,1167
550,16301,16735,MasterCard,4166.11,2024-04-08,1116
551,5427,34412,Amex,6358.13,2024-01-13,1378
552,16772,37348,Amex,19511.9,2024-06-18,834
553,11729,1536,Visa,19258.53,2021-09-04,1824
554,19854,8616,MasterCard,15574.54,2022-06-22,727
555,5000,36187,MasterCard,13335.4,2023-07-25,1983
556,1713,23352,Amex,15558.68,2023-11-30,854
557,1364,21347,Discover,3554.7,2024-06-21,51
558,10112,12800,Discover,7156.91,2023-02-13,1689
559,18876,27508,MasterCard,4087.57,2021-10-27,1722
560,3825,25611,Visa,7040.94,2023-02-16,575
561,18066,6891,Discover,14779.42,2021-05-27,1214
562,3550,16623,Amex,5830.94,2022-08-30,1149
563,10247,12295,MasterCard,6575.66,2022-01-18,150
564,14553,2754,Visa,13001.16,2020-09-20,314
565,12309,32280,Amex,13820.97,2022-05-22,570
566,247,38966,Visa,9644.21,2020-07-09,1366
567,14097,25508,MasterCard,18410.14,2023-04-01,305
568,12195,24816,Discover,14409.83,2024-06-27,1716
569,4576,25818,MasterCard,10813.17,2020-09-20,682
570,10563,1209,Amex,1137.26,2022-09-06,838
571,14313,8813,Amex,14689.07,2023-02-11,1807
572,12668,23777,MasterCard,6519.7,2023-03-17,1078
573,6664,21637,Discover,9587.4,2023-02-19,1003
574,1364,8205,Amex,10385.61,2023-02-14,444
575,17825,13761,MasterCard,6665.32,2022-05-08,613
576,5596,20935,Visa,12549.05,2022-03-17,993
577,11731,32223,Visa,5649.12,2024-01-13,264
578,15233,37488,Amex,8757.61,2020-11-08,1077
579,9205,25578,Amex,19936.93,2022-07-21,1596
580,12097,4955,Amex,18465.72,2022-10-15,1004
581,7368,29950,Discover,6127.31,2022-10-17,1644
582,18574,14796,Amex,8118.3,2024-05-01,5
583,101,1603,Visa,9412.63,2022-09-13,1127
584,11679,6657,Discover,6851.06,2020-11-09,1220
585,12550,2333,MasterCard,8303.32,2021-12-10,774
586,4443,2686,MasterCard,18174.95,2020-09-09,877
587,14597,23361,Visa,6610.13,2022-12-11,992
588,10540,23685,MasterCard,9094.1,2022-12-01,884
589,8564,21640,MasterCard,18417.02,2023-03-11,1374
590,19555,26460,Visa,1102.56,2024-06-03,47
591,1605,14490,Discover,1328.04,2023-08-20,867
592,9768,34037,Amex,9135.69,2023-01-09,823
593,10442,37141,Amex,3935.68,2021-10-17,936
594,12307,10878,Amex,11866.4,2021-08-04,1844
595,12107,6244,Discover,6317.64,2022-04-20,656
596,10266,30210,Discover,4870.16,2024-04-05,269
597,18594,19539,Visa,10967.77,2020-12-26,370
598,9429,25171,Amex,15580.39,2024-02-19,636
599,19469,27445,Amex,19855.24,2024-06-03,1130
600,3289,33885,Discover,5651.47,2022-10-11,1694
601,1447,38923,MasterCard,19264.58,2023-05-27,1683
602,15406,13898,Amex,1260.09,2021-06-20,657
603,2938,8651,Amex,2426.01,2023-07-29,120
604,7652,33641,Visa,15534.15,2023-02-23,831
605,4937,24174,Discover,9687.67,2023-05-03,1811
606,3296,35318,Discover,16331.55,2021-08-09,1628
607,14607,12826,Visa,17272.41,2024-01-22,1082
608,12717,3536,Discover,4585.05,2020-07-09,1975
609,3116,26341,MasterCard,6773.36,2023-11-11,1370
610,18011,11965,Amex,17624.68,2024-02-25,741
611,19822,17629,MasterCard,16786.03,2021-01-05,1498
612,92,130,Amex,19860.46,2022-02-17,117
613,13039,32956,Visa,2902.22,2021-12-23,1854
614,8776,23058,Visa,8532.6,2022-07-31,791
615,16668,35962,MasterCard,17696.23,2021-05-10,1151
616,2277,39335,Visa,4744.27,2024-01-23,1417
617,9286,38136,Discover,1510.39,2022-08-31,1932
618,16027,31172,Discover,4407.09,2023-06-25,1013
619,7454,36428,Discover,2950.45,2020-09-02,1665
620,16335,2156,Visa,10035.59,2021-01-08,1082
621,10720,39252,MasterCard,5036.46,2023-08-08,634
622,2660,7842,Amex,2553.45,2020-07-27,513
623,4727,16940,Amex,9591.2,2022-02-19,1775
624,13614,38231,Visa,3635.2,2022-01-08,802
625,12028,2859,MasterCard,19623.23,2021-03-02,1120
626,1274,25424,Discover,12983.4,2024-03-01,1662
627,8414,35438,MasterCard,19158.34,2024-03-20,1142
628,10111,7073,MasterCard,12673.6,2023-12-07,560
629,12928,39616,Amex,15019.03,2022-06-28,1625
630,14519,37902,Discover,10466.33,2021-03-24,488
631,210,27925,MasterCard,8954.47,2021-09-02,1261
632,17974,16280,Discover,6115.81,2022-09-10,1909
633,8779,25308,MasterCard,1568.42,2022-04-14,897
634,43,32789,Discover,11478.92,2022-01-04,1296
635,9896,6714,Visa,15037.25,2024-06-25,1213
636,2499,22772,MasterCard,16986.43,2023-02-26,704
637,17246,26203,Visa,8210.68,2021-02-27,1471
638,4533,23460,Discover,13876.13,2023-02-01,581
639,13320,27079,Amex,3391.18,2022-03-31,790
640,2411,20502,Discover,10632.86,2024-06-24,861
641,4695,4672,MasterCard,12138.56,2022-10-24,247
642,8353,27175,Visa,18914.14,2020-10-16,1987
643,4205,407,Amex,8229.24,2022-01-07,1100
644,14787,9584,Amex,4446.14,2023-04-30,154
645,12375,3857,Amex,17613.07,2022-03-24,1680
646,3151,26000,MasterCard,15878.52,2023-08-18,1459
647,9645,9718,Visa,19294.52,2022-09-26,997
648,16738,23094,Visa,18490.95,2020-08-01,1110
649,8613,2543,MasterCard,12643.12,2024-02-04,697
650,5676,24399,Visa,18546.83,2023-09-13,1309
651,12268,34962,Amex,14637.24,2021-06-24,1998
652,10559,23789,Discover,4650.28,2021-02-28,1244
653,2969,19914,Amex,2238.39,2021-03-31,1093
654,2851,26310,Amex,7436.73,2024-02-17,1071
655,12075,6951,MasterCard,11310.87,2023-07-10,1009
656,6974,488,Visa,15221.56,2021-03-08,94
657,18999,13931,Discover,13402.32,2020-10-12,1774
658,11784,17991,Amex,4905.59,2020-09-15,958
659,14048,1165,Amex,13694.39,2023-08-04,1012
660,16146,15885,MasterCard,18529.83,2024-06-17,453
661,19542,32692,MasterCard,8632.05,2022-11-12,1228
662,3867,9719,Discover,10913.99,2024-02-16,912
663,15787,17984,Visa,12365.78,2021-04-25,218
664,13659,20092,Visa,1284.17,2021-03-17,474
665,1786,30287,Amex,17237.62,2023-10-01,432
666,15431,30613,Discover,15266.57,2021-09-28,341
667,17960,768,MasterCard,4858.62,2021-07-05,551
668,11099,9147,Visa,17747.48,2024-06-15,1636
669,9065,26851,Visa,15177.82,2022-11-08,1313
670,7472,25464,Visa,11949.36,2021-05-31,1278
671,19620,25882,Discover,17359.3,2022-04-10,1758
672,7790,34431,MasterCard,3819.0,2021-04-01,357
673,907,32467,Discover,7329.24,2024-01-25,23
674,1308,19106,Amex,15855.28,2022-11-18,1786
675,11340,15435,Amex,7662.87,2021-10-15,522
676,10728,36625,MasterCard,8037.04,2023-11-04,1782
677,12974,99,Visa,4958.34,2024-05-13,1861
678,14477,21980,Amex,1617.36,2020-07-31,1124
679,13284,4747,Visa,9964.17,2022-01-07,802
680,15173,8465,MasterCard,13655.79,2024-05-12,1204
681,1883,20439,Discover,14518.96,2023-07-07,1247
682,19779,26570,Discover,8380.1,2022-12-26,1930
683,10255,34094,MasterCard,14690.64,2021-07-06,762
684,11504,908,Visa,7405.9,2024-04-13,1683
685,5797,22221,Visa,14909.46,2024-02-05,442
686,425,5577,Discover,1548.85,2023-03-14,1632
687,17836,33531,Visa,4858.35,2020-07-26,769
688,2588,3679,MasterCard,17137.08,2020-11-13,1016
689,3635,20226,MasterCard,7306.85,2020-09-23,1349
690,9308,17936,MasterCard,17697.58,2023-09-13,516
691,6102,13567,Discover,14893.78,2022-03-16,1040
692,3632,12443,Amex,2309.32,2023-08-17,792
693,10020,19800,Amex,13543.83,2022-01-06,336
694,12196,430,MasterCard,12654.48,2021-07-17,1783
695,83,26111,MasterCard,2493.17,2023-12-25,258
696,11411,31251,Visa,10224.15,2021-06-22,497
697,2627,37116,MasterCard,5094.0,2024-01-06,896
698,14862,5285,Amex,11507.54,2023-05-20,160
699,5530,19431,MasterCard,15606.73,2022-11-11,1499
700,16739,5869,Visa,10066.95,2023-04-09,852
701,4081,18214,MasterCard,3976.43,2021-03-31,1688
702,18612,6682,MasterCard,3339.8,2024-05-23,1932
703,4487,29439,MasterCard,7443.36,2024-06-04,690
704,10683,15391,Discover,14048.92,2022-06-25,1699
705,16574,6429,Visa,8079.41,2023-04-04,380
706,3622,20870,Visa,11109.53,2021-10-11,1569
707,15104,15002,MasterCard,2990.75,2021-01-15,1953
708,10121,14044,Discover,7472.89,2024-06-19,957
709,8785,10111,MasterCard,15987.07,2022-09-22,691
710,3173,13617,Visa,8097.43,2021-08-29,1451
711,19546,13373,Visa,4354.17,2021-04-24,1637
712,3868,26982,Discover,11041.59,2022-05-15,1292
713,12059,32387,MasterCard,8563.36,2022-06-01,1859
714,9230,37282,MasterCard,8047.72,2021-10-20,1601
715,3330,15961,MasterCard,16011.83,2022-01-27,1441
716,18796,24891,Amex,16914.79,2023-11-03,1192
717,7398,12732,Visa,11209.37,2023-06-03,1866
718,15731,15121,MasterCard,3523.51,2023-08-23,1067
719,12734,25018,MasterCard,11081.73,2021-03-19,1580
720,13016,23798,MasterCard,12023.3,2023-06-15,285
721,2575,28185,Discover,18267.53,2023-08-27,397
722,5069,21726,MasterCard,6417.71,2023-09-30,12
723,12209,25274,Visa,9070.58,2022-10-05,1631
724,19159,13272,MasterCard,10413.74,2021-03-12,1326
725,17272,7208,Discover,10655.81,2024-06-06,1922
726,18841,35140,Amex,13311.28,2024-06-21,1277
727,19748,20168,Discover,14881.91,2020-08-03,499
728,12538,33399,Visa,7924.04,2021-12-01,754
729,11553,38192,Amex,5678.31,2024-04-01,35
730,17882,5283,Discover,15682.02,2022-04-11,727
731,6861,31984,Visa,18954.16,2023-09-21,849
732,2901,4211,MasterCard,12202.38,2020-12-30,90
733,1474,4025,Discover,17961.03,2023-03-14,776
734,12444,30780,Discover,19794.91,2023-02-08,605
735,4709,33377,Discover,13044.59,2022-10-03,1946
736,8981,29027,Amex,4299.32,2023-07-31,970
737,18120,13249,MasterCard,11187.21,2022-05-04,1626
738,4222,869,Discover,7680.64,2024-03-11,1022
739,8278,10456,Visa,5412.01,2021-07-12,418
740,9818,13585,MasterCard,9054.71,2024-02-09,115
741,19547,3808,Visa,4702.6,2023-10-09,617
742,5726,7351,Amex,2578.14,2021-07-19,1927
743,15839,2556,Discover,12884.19,2022-10-10,1220
744,9851,24879,Discover,9536.74,2021-12-18,826
745,17279,26581,Amex,8712.05,2021-11-17,1525
746,14917,33095,Amex,10472.88,2023-10-26,1650
747,6024,13733,Discover,14524.84,2022-05-02,1517
748,1143,23690,Visa,17369.27,2022-06-03,1099
749,13092,1478,Discover,2805.8,2021-02-18,413
750,19210,30997,Discover,2377.05,2021-03-03,1400
751,10499,13948,Amex,13639.41,2020-10-29,1444
752,5004,1410,MasterCard,1823.02,2022-07-17,729
753,13880,36436,Amex,10274.92,2022-02-08,1301
754,1765,12750,MasterCard,4306.18,2024-05-24,1021
755,2636,37845,Discover,4400.96,2022-07-05,761
756,10338,9547,Visa,6266.7,2023-03-12,676
757,19074,35127,Discover,5943.46,2022-10-24,1418
758,8499,22359,MasterCard,11810.54,2023-12-24,1893
759,19580,28689,MasterCard,14441.48,2023-03-30,457
760,4085,39377,Amex,6636.53,2021-10-13,920
761,8866,35010,Amex,16132.85,2020-07-08,192
762,19047,4429,Amex,19439.8,2022-05-11,739
763,15647,3479,Amex,1595.55,2022-11-12,1713
764,13686,30475,Amex,7476.33,2023-01-23,1123
765,2358,15557,Visa,11190.21,2023-10-05,1572
766,18077,9683,MasterCard,8359.63,2021-07-08,978
767,6042,10243,Visa,1072.25,2023-12-09,1009
768,15613,21096,Visa,7244.26,2020-07-13,96
769,17646,4667,Visa,10891.36,2022-12-20,1688
770,12002,4889,MasterCard,19469.96,2023-03-20,663
771,5293,33445,Visa,5982.03,2022-02-23,1214
772,8577,27021,Visa,7175.92,2022-10-31,1760
773,12596,9390,Discover,15294.56,2022-09-27,37
774,11886,29029,Visa,13247.15,2021-11-06,1804
775,6409,9112,Amex,10347.57,2021-07-21,1393
776,13963,1356,Amex,7987.09,2021-04-05,1719
777,13713,8483,Amex,13453.27,2021-02-10,1549
778,17088,36206,Discover,17576.53,2023-08-31,279
779,6808,10284,Visa,13120.49,2022-11-19,217
780,15644,35700,MasterCard,4448.57,2024-02-28,867
781,2509,13613,MasterCard,18962.83,2021-10-01,873
782,19413,34929,Amex,4433.72,2021-11-05,1822
783,10007,11363,Visa,12919.83,2023-10-30,1297
784,14066,13783,MasterCard,7525.51,2023-07-13,1905
785,8472,16848,MasterCard,6551.03,2021-06-22,62
786,15095,4691,Discover,18492.93,2024-02-12,596
787,8632,6024,Amex,1240.32,2021-05-12,1904
788,6033,7250,MasterCard,10654.36,2022-07-14,729
789,16628,24042,Discover,4048.01,2022-01-05,1366
790,737,35446,Discover,1962.73,2023-04-26,397
791,8433,15829,MasterCard,2296.91,2022-04-13,699
792,17036,17784,Visa,6516.53,2023-02-27,1043
793,15168,3112,MasterCard,17029.94,2024-04-21,177
794,17831,24934,Discover,15632.65,2020-11-18,1636
795,18000,17613,Amex,16822.77,2021-04-26,396
796,8057,11662,Visa,1830.17,2021-01-18,445
797,9833,35835,MasterCard,18826.0,2022-05-10,1257
798,7635,35770,Discover,1398.93,2021-04-07,1939
799,3848,6056,Visa,13064.63,2023-04-21,76
800,4351,28505,Amex,2844.07,2022-07-23,265
801,7823,5751,MasterCard,1897.04,2021-05-10,455
802,17520,39168,Discover,10909.79,2020-10-03,1820
803,19590,17012,MasterCard,7331.93,2021-07-16,718
804,8581,463,Visa,18402.66,2022-06-03,735
805,19905,157,Amex,16349.8,2024-01-07,1408
806,18712,32437,Amex,19627.07,2022-07-14,1588
807,12522,13467,MasterCard,16432.51,2021-10-02,851
808,14912,22016,Visa,5015.58,2021-03-14,1530
809,2709,2042,MasterCard,6708.01,2021-05-05,1391
810,19368,25,Discover,11739.18,2022-02-21,144
811,15118,16932,MasterCard,5788.67,2023-10-29,885
812,12444,2925,Discover,6479.87,2023-03-04,1093
813,2451,3571,MasterCard,3855.44,2022-08-14,1123
814,8104,16605,Visa,18989.64,2022-03-19,396
815,10765,31077,MasterCard,16828.33,2024-04-16,1049
816,3787,10108,Visa,8899.71,2021-08-11,948
817,2489,9136,Amex,18365.88,2021-08-11,891
818,16700,15328,MasterCard,12779.77,2022-01-11,1493
819,8537,5251,Visa,17972.71,2021-04-09,1508
820,11758,31012,Visa,3760.56,2022-11-28,1589
821,13329,512,MasterCard,2255.55,2023-08-25,1175
822,4720,605,Visa,5112.85,2022-12-18,1168
823,4932,33633,Visa,13122.71,2021-04-22,569
824,10139,24912,Amex,5577.06,2021-02-07,1063
825,9354,24085,Visa,5186.04,2024-03-31,109
826,7633,18930,MasterCard,2742.88,2021-04-25,1717
827,10158,2834,Discover,3441.18,2021-02-22,1066
828,9734,33265,Discover,6006.73,2020-08-10,1210
829,8522,17050,MasterCard,4285.39,2020-10-21,935
830,19478,7639,MasterCard,3399.0,2023-04-22,398
831,13160,37429,MasterCard,6596.83,2023-12-17,1247
832,19084,689,Discover,19888.4,2023-09-12,634
833,19641,26845,Amex,7358.48,2020-11-13,1157
834,12330,39338,Discover,12357.34,2020-07-19,1187
835,7632,26102,Discover,19616.71,2021-02-14,1239
836,11455,4076,Amex,5680.81,2020-08-14,733
837,3874,30490,MasterCard,13909.35,2024-04-23,235
838,10337,33942,MasterCard,3369.54,2022-12-21,1867
839,9967,14319,Amex,8561.02,2023-04-19,658
840,596,10265,MasterCard,3139.72,2021-02-13,751
841,17945,27594,Amex,3330.79,2023-03-08,588
842,14141,34962,MasterCard,7306.51,2020-10-26,1033
843,17357,5744,Discover,19786.83,2021-06-24,1098
844,14188,12760,Visa,5357.82,2021-07-13,954
845,14847,7277,Discover,12879.14,2022-10-08,492
846,836,7581,Discover,7754.63,2020-12-18,913
847,16960,26957,MasterCard,6001.71,2021-12-01,1277
848,7123,35464,Discover,1351.78,2021-03-23,1254
849,8562,33298,Discover,18488.0,2021-03-30,1543
850,3286,10893,Amex,5527.97,2022-12-14,1198
851,12042,15535,Amex,14877.19,2023-03-11,1677
852,18130,28894,Visa,7680.77,2024-02-05,1192
853,10310,29450,Visa,8862.26,2023-12-22,170
854,11228,6453,MasterCard,8900.72,2022-07-12,1417
855,5562,17933,Discover,8991.97,2021-09-03,946
856,17442,19212,Discover,9560.45,2023-04-06,795
857,19443,13208,Amex,9674.74,2021-07-22,634
858,1200,18363,Discover,2593.33,2022-03-29,1218
859,19976,37906,Visa,12268.5,2021-02-07,1541
860,2797,24538,Amex,5192.71,2021-08-26,29
861,14955,33589,Amex,2744.33,2024-02-21,1189
862,7165,24056,MasterCard,17783.76,2023-04-29,1446
863,20000,2463,Discover,4045.58,2023-09-25,339
864,14750,3608,Amex,8048.54,2021-02-13,1672
865,3014,5321,Discover,2606.17,2022-08-07,1520
866,2635,6025,Visa,8060.04,2021-02-05,1389
867,393,32428,MasterCard,1777.65,2023-09-20,1857
868,18035,15103,Amex,12204.22,2020-09-20,1366
869,16381,227,Discover,11490.3,2023-12-13,500
870,14362,8126,Discover,16784.74,2022-07-01,1681
871,15422,34738,MasterCard,11637.7,2022-06-24,511
872,10451,2893,Visa,2775.33,2023-10-06,1351
873,14333,13123,Discover,11187.58,2021-01-22,217
874,14822,19634,Amex,6396.32,2021-02-11,1325
875,11455,8817,MasterCard,5155.78,2023-12-02,1156
876,14424,39907,Discover,6734.09,2023-07-09,1828
877,2948,23591,Discover,18256.23,2024-01-26,1094
878,833,3050,Discover,17067.46,2022-11-21,1276
879,796,36112,Amex,10565.81,2020-12-20,1439
880,3574,29731,Amex,17341.2,2021-05-11,1811
881,773,12584,Discover,19003.73,2021-03-21,445
882,5900,17050,Discover,14550.69,2021-03-20,876
883,18721,31676,Discover,10304.58,2024-04-11,1206
884,1890,27074,MasterCard,1184.84,2023-12-26,167
885,19804,30931,Amex,7941.17,2020-07-31,91
886,10591,1043,Visa,13233.33,2023-05-28,714
887,14881,29740,Visa,5541.04,2022-11-14,1882
888,873,16501,MasterCard,4993.51,2020-09-12,1555
889,1143,22579,MasterCard,9028.89,2020-08-09,39
890,17818,17286,Visa,7584.84,2022-09-10,1150
891,6489,35265,MasterCard,16467.08,2021-01-09,1475
892,13511,16594,Amex,6090.04,2021-09-08,173
893,3526,37557,Discover,3392.53,2024-05-28,653
894,5911,8840,Visa,3278.48,2022-07-14,754
895,16205,11823,Amex,19352.56,2023-06-22,1244
896,16876,14216,MasterCard,9709.32,2021-01-23,1662
897,13497,7675,Discover,9267.46,2024-05-08,1082
898,7874,24686,Visa,15653.45,2023-06-25,1684
899,1984,16312,Amex,13926.58,2020-08-02,476
900,8255,17407,Discover,9877.42,2020-10-26,456
901,5271,34859,MasterCard,3803.24,2022-10-16,829
902,481,3288,Discover,12755.54,2022-01-14,895
903,2419,32193,Amex,14716.74,2021-09-28,1385
904,7157,10208,Discover,6451.19,2021-04-02,1959
905,2537,17195,Amex,5826.57,2024-05-17,1025
906,1427,3851,Amex,15408.38,2021-07-08,387
907,13435,13285,Amex,14078.45,2023-11-19,1997
908,17247,9481,Discover,7315.12,2021-03-25,348
909,9421,39597,Discover,2794.25,2022-03-23,190
910,12318,5556,MasterCard,3136.68,2022-09-27,505
911,18894,26415,Discover,18563.63,2022-02-24,1215
912,9871,5992,Visa,11751.88,2020-10-28,1532
913,15774,13083,Discover,2590.8,2022-05-17,1393
914,14215,20090,MasterCard,15848.45,2020-10-08,1433
915,19243,15953,Amex,13250.38,2024-02-05,824
916,16341,30995,Discover,12545.91,2023-10-29,929
917,17015,24989,MasterCard,15402.62,2020-10-18,934
918,12940,34289,Discover,14281.74,2024-01-05,1141
919,857,26233,Amex,1023.1,2021-09-29,134
920,5244,15000,Discover,10772.96,2021-04-15,58
921,18279,19690,MasterCard,5116.74,2021-09-13,1580
922,2013,36372,Discover,15717.08,2020-12-25,685
923,14701,38066,MasterCard,9118.21,2022-12-27,672
924,7750,6554,MasterCard,5031.91,2020-11-18,173
925,15373,18544,Amex,19980.98,2022-11-05,1853
926,3310,3815,Amex,2406.16,2022-07-13,815
927,17023,22531,Visa,16461.89,2022-01-14,1173
928,1028,22073,MasterCard,18139.21,2022-02-26,80
929,2879,34404,Discover,9942.58,2021-11-10,886
930,17511,13208,Visa,12514.37,2024-01-26,1237
931,18131,26614,MasterCard,13829.9,2022-04-08,203
932,3534,34155,MasterCard,1011.79,2023-03-05,764
933,18743,28350,Visa,3665.2,2023-06-24,1253
934,17681,7264,Amex,8500.41,2024-02-07,1700
935,11740,1559,Visa,13987.8,2023-10-04,1251
936,1104,35494,Visa,4441.93,2023-10-12,1683
937,4780,26362,Amex,19923.86,2024-05-23,1556
938,9131,16477,MasterCard,19041.69,2022-05-13,1465
939,5449,15532,Amex,6152.62,2024-03-30,1426
940,12741,37021,MasterCard,2133.76,2022-03-16,47
941,10463,11675,MasterCard,4776.65,2023-05-22,1257
942,13196,37484,Amex,8259.14,2022-02-03,1329
943,10001,22889,Amex,4893.45,2023-04-05,1550
944,19831,2018,MasterCard,4640.37,2023-04-16,1167
945,2166,37592,Visa,9704.77,2024-04-29,1439
946,15080,23548,Amex,11852.07,2020-09-10,1537
947,15578,15877,Discover,8533.38,2022-12-15,1397
948,665,9114,MasterCard,3419.66,2022-10-05,1590
